"text","return","Repurchase","PositveWOM","complainseller","negativeWOM","CONFRONTCOPING","SUPPORTSEEKINGCOPING","bookkeeping","helpothers","Retaliation","Cognition","objectivness"
"Absolute favoritist gift of grandson. He loves the transformer and the RC....thanks Amazon",0,0,1,0,0,0,0,1,0,0,0,0
"very moisturizing, adds a nice light colour and I have sensitive skin but my lips like it :)",0,0,1,0,0,0,0,1,0,0,0,0
"These pants feel and fit amazing. They are so soft and comfortable. I bought black and wine and love them. I have to buy more! I am in between a large and x-large, so to feel comfortable, I bought x-large. (5'11"" / 200lbs).",0,1,1,0,0,0,0,1,1,0,1,0
"Weâ€™ve used several training collars over the years and this one is probably my favorite. Most training collars are bulky and heavy. This one is light, sleek, and looks nice while still doing a great job! I also love that the silicon tips to cover the leads on this collar are built in, whereas on most other collars they are a cover that falls off and gets lost easily. We mainly use it around the neighborhood, but the range has been great and controls are straight forward and easy to use. The dog actually loves the collar because he knows it means he gets to be off leash outside. Overall, very happy with this purc",0,0,1,0,0,0,0,1,0,0,1,0
"Used for hip pain helps alot",0,0,1,0,0,0,0,1,0,0,0,0
"This top is amazing but it's TRUE, you need to size up. I'm normally a med in sports bras so after reading reviews i got a large. Fits like a freakin charm! Ordering more now.... 5'4"" 130 lbs 34C",0,1,1,0,0,0,0,1,1,0,1,0
"Daughter says this fits like a choker",0,0,0,0,0,0,0,1,0,0,0,0
"Convenience, cost and delivery. Our construction company provides water to all construction workers during the course of our projects especially during the hot Arizona summer. It's most convenient to purchase by the pallet instead of daily purchases (12 to 15 cases per day) at a local super market.",0,0,0,0,0,0,0,1,0,0,0,0
"Got this watch for gps, fitness and health tracking. Pulse and O2 measuring is awful, very inaccurate. I own other garmin products and this is a major disappointment. Other features work as intended",0,0,0,0,1,0,0,1,0,0,1,1
"I would give this a 500 star review if it were an option. I raise & show Havanese (Sheer Joy Havanese) & bathe all my dogs at least once a month, including those in full show coat. My Furesh came yesterday & I am in LOVE. I bathed my first dog (10 lbs so you can see the space she takes in the tub) today, wow what a game changer. Just cannot say enough about this (no I don't get $ for saying nice things & I paid full price). Why did I not know about this 10 yrs ago? I bought a sprayer off Amazon that attaches to my tub faucet. This made bathing fun, fast & easy, SO much better than the laundry room sink!! I'm recommending it to all my puppy buyers. A-M-A-Z-I-N-G",0,1,1,0,0,0,0,1,0,0,1,0
"His back feels better with the shoes",0,0,1,0,0,0,0,1,0,0,0,0
"Shoes came straight out of the box with scuff marks. Were they worn before? Who knows. They're as advertised otherwise.",0,0,0,0,1,0,1,1,0,0,0,1
"I love that it is a clean product, I feel safe putting it on my eyes. Great mascara for the price and lasts a long time!",0,0,1,0,0,0,0,1,0,0,1,0
"My daughter has very curly hair but it also very fine and I have tried a BUNCH of other leave ins and they always seem to weight down her hair and make it greasy looking.. NOT THIS! This stuff provides amazing moisture leaving her hair soft and frizz free while also keeping it looking clean. Will definitely be reordering this by the truckload!",0,1,1,0,0,0,0,1,0,0,1,0
"Doesn't mix into anything. Coffee, water or juice.",0,0,0,0,1,0,0,1,0,0,0,0
"I wasn't sure as I was unwrapping the bed, but as I got it finally out of the shrink wrap and set it up, my dog loved it... the other thing is the price, my gosh, as I looked at petco/petsmart etc. for doggie beds, they were really expensive or very poorly constructed... this is a real find! I hope you buy one ....",0,1,1,0,0,0,0,1,0,0,0,0
"After less than a year, the screen developed blemishes all over it, but they were behind the glass and therefore couldn't be cleaned off. Although we have the TV is an area that NEVER gets sun, and is covered nightly, Samsung fought us on warrantying it because of the 'excessive sun exposure'. Even after the tech came out and concluded it is in a shaded area.",0,0,0,1,1,1,0,1,0,0,1,1
"The gold was very orange. I wouldnâ€™t purchase a",0,0,0,0,1,0,0,1,0,1,0,0
"Exactly what I wanted:)",0,0,1,0,0,0,0,1,0,0,0,0
"I love the flavor: it is unusual, clean, but not in a minty way. More like pine. The texture also is different from regular gum, in that it is a tiny bit sticky at first, and it stays remarkably pliable (and retains some of the flavor) for longer than regular gum. â€œWorldâ€™s most expensive gumâ€ is not quite the genius marketing the company undoubtedly hoped for, but as an introduction to this flavor/type of gum, I thought it ",0,0,1,0,0,0,0,1,1,0,1,1
"Great writing with intelligent comedy!",0,0,1,0,0,0,0,1,0,0,0,0
"I bought this as a gift for my grown daughter and she loves it! She wears it all the time. Very satisfied with the purchase.",0,0,1,0,0,0,0,1,0,0,0,0
"Pretty disappointing to get a massive container of Gatorade and have it say the expiration date is in two months.... Would have been nice to get a newer container with at least 6-months to a year.",0,0,0,0,1,0,0,1,0,0,0,0
"I found these through the Amazon Warehouse and Iâ€™m always skeptical about those purchases but these live up to my expectations! They are very soft and really hold my hair in place. Must",0,1,1,0,0,0,0,1,0,0,1,1
"Supposedly this has seamless integration with ""Hey, Google"" systems. Tried two and couldn't get them to work. I have a bunch of Feit smart plugs I bought at Costco and although you have to use an app, which then hands off to Google Home, they're much easier to set up and are much more reliable.",0,0,0,0,1,0,1,1,0,0,1,0
"Only downfall to this is my son took the â€œpenâ€ off of this very easily. String was poor quality but otherwise good ",0,0,1,0,0,0,0,1,0,0,0,1
"I bought this because it had 1 of my favorite flavors and but if you look closer you'll find there's different varieties of ""sample"" varieties of flavors or you can just buy your favorite flavor alone",0,0,0,0,1,0,0,1,0,0,1,1
"It's not a full memory foam bed, just the cushions, the bed it's like an air mattress, good quality overall but not what I was looking for in a dog bed for the price.",0,0,0,0,0,0,1,1,0,0,1,1
"Bought 3 pair to replace some old ones and because they have a nice wide waist band. Received them and tried on a pair. Comfortable, warm, deep pockets, fit great. Very pleased. So pleased I bought 3 more. I'll keep a couple pair of the old sweats for dirty jobs around the house, and trash the rest.",0,1,1,0,0,0,0,1,0,0,1,0
"Snacks",0,0,0,0,0,0,0,1,0,0,0,0
"Niece likes it, she is 4 years old.",0,0,1,0,0,0,0,1,0,0,0,0
"Really cyborg, I need Facebook to enjoy a gaming console? So in I went to setup a fake account on fakebook. Some strong advice for the next release, drop the tether to Facebook. Would have given it five stars but the pain of Facebook makes it a strong no go for a lot of potential buyers.",0,0,0,0,0,0,1,1,1,0,1,1
"Some of the reviews had me alil worried but glad I went with it. I loved the design right, truly I believe the best out there. As I saw other reviews on on playpens about screws coming loose or baby getting scratched bad because gate was sharp or rough. This is smooth, netted, sturdy and you can even take it apart to store easily. The instructions ainâ€™t the greatest but Definitely say enough, you just have to read and really just look at the picture examples they give. Easy installation. Looks and feels like good material to me. Iâ€™d expect nothing less charging 200 for it. But thankfully wa",0,0,1,0,0,0,0,1,0,0,1,1
"Excellent picture. Definitely the best of all the outdoor TVs. Have watched movies and football on it and the motion handling is superb. The sound is pretty good too. We have a fire stick installed but it's not needed as the TV is a smart TV so has all the apps that you need. It's worth the money.",0,0,1,0,0,0,0,1,0,0,1,0
"Good for workout bra. I only gave a low rating for flattering because well it's for working out but going out!",0,0,0,0,0,0,0,1,0,0,0,1
"Loved the weight and Peele of them they were a gift and the recipient absolutely loved them",0,0,1,0,0,0,0,1,0,0,0,0
"It is sloppy to try and put on. Then after twenty minutes of looking goofy you would expect there to be SOME evidence of improvement but there is not. A waste of money.",0,0,0,0,1,0,1,1,0,1,1,0
"This movie has great acting, script, and, screen production. Rare find these days, without all the swearing, sex and violence.... definitely missing the politically driven agendas!!!! London, Wilson, and Thompson.... we'll probably never meet, but y'alls deserving some real credit here. We country folk are not deserving any acknowledgement from yu'ins or any one else, but I gotta say...."" see.... something just as good or better than ""Heartland"" HAS come out of Canada!""",0,0,1,0,0,0,0,1,0,0,1,0
"fast shipping and great quality!!!!",0,0,1,0,0,0,0,1,0,0,0,0
"Maybe offer in a bigger cup size? Only one came with a tag and the other had clearly been worn as it still had a strong perfume scent. That said, I wanted so much to like these, so I tried on the ""new"" one and although it'll do in a pinch, they make me look flat chested. Not flattering at all. VERY disappointed!",0,0,0,0,1,0,1,1,0,0,1,1
"I'm a 65-year-old spinal cord injury survivor with a back and legs that are, well, 65 years old. It was literally a major pain to get on my knees to bathe my two dogs in the bathtub, which meant I would put off bathing them until they were absolutely filthy. This wash station changes everything. It fits perfectly within the bathtub and sits nice and stable. It's a comfortable size for my dogs and, best of all, is a great height for comfortable bathing. No more kneeling or crouching. I chose not to use the included restraints that attach to the bath; neither of my dogs were scared by the new bathtub. The only problem, and this is with me, not the tub, is that I had to resist leaning on the frame; I doubt that it would have held my weight. Note that I use a hand-held sprayer to give my dogs more of a shower than a bath. In other words, I do not fill the tub with water, so I don't know how it handles as a literal bath tub. But as a washing station, this table is excellent.",0,0,1,0,0,0,0,1,1,0,1,1
"Nice set, but disappointed upon its arrival. The size and set was less than what appeared in the pictures. Super overpriced",0,0,0,0,1,0,1,1,0,0,1,0
"Have not received any complaints so I am guessing itâ€™s",0,0,1,0,0,0,0,1,0,0,0,0
"me agrado",0,0,1,0,0,0,0,0,0,0,0,0
"I'm 5'5"" 148lbs. I usually wear medium so I ordered a medium and then a small. Medium fit great so I thought the small would just be more form fitting. Well it is but then the sleeves are way to short. If u like long sleeves and normally wear medium get the medium.",0,0,0,0,1,0,1,1,1,0,1,1
"Great buy",0,0,1,0,0,0,0,1,0,0,0,0
"Who know the woods better than the FBI...",0,0,0,0,0,0,0,0,0,0,0,0
"These are actually so pointy you canâ€™t even get your foot in there. Definitely light weight but basically like a couple of sheets of thick cardstock as a soul. May work for a witch cost",0,0,0,0,1,0,1,1,0,0,1,0
"I had first heard about powdered Gatorade back when I had COVID and needed to work extra hard at staying hydrated, but it took me a while to give in and try it. I chose this variety pack because I know I like all three of these flavors in the bottle and I just couldn't beat the price. Plus I need something to help me keep my electrolytes up. What I love about the powders is I can easily put the packets into a ziploc bag and carry that around with me to add to my water bottle whenever I want to, no matter where I am. And again, it saves me a lot of money. For the most part, the flavors are still pretty good, but you do get a slight chalky, powdery taste at first. (Hence why I didn't give it a perfect 5*s.) But once all of the powder dissolves, you don't notice it as much and it still beats plain water. Another bonus is this is the G2, so you don't have all of the added sugars that you get in regular Gatorade. I am curious about other flavors, but again, these are my three favorites. I'm definitely reordering once I get low on this set.",0,1,1,0,0,0,0,1,0,0,1,1
"I'm almost certain that I purchased all 8 seasons of GOT before the pandemic (2018). Seasons 1-7 I still have full access to via VUDU. But now I am being required to purchase Season 8-again. Because of its' excellent production, I will purchase Season 8-again. However, once I present my original receipt, I will demand a refund! RJones",1,0,0,0,1,0,1,1,0,0,1,0
"This is my third one in 12 years. I wear it 24/7 and love it.",0,1,1,0,0,0,0,1,0,0,0,0
"Just installed the 65"" Terrace full sun in direct sunlight out back on my patio. Picture is absolutely stunning and bright. I love how it adjusts brightness to the ambient lighting condition and the smart TV function works as seamless as any fire TV stick i own. It's exactly what i wanted it to be! Sound from the TV is better than i expected but i'll be using a SONOs weatherproof ARC sound bar to juice it up even more. It's pricey but so far I think it's worth it!",0,0,1,0,0,0,0,1,0,0,1,1
"would not buy again",0,0,0,0,1,0,0,1,0,1,0,0
"Does a good job with hand weeding",0,0,1,0,0,0,0,1,0,0,0,0
"You get to little product",0,0,0,0,1,0,0,1,0,0,0,0
"Heavy so not for everyday use but they are beautiful",0,0,0,0,0,0,0,1,0,0,0,1
"Did not work after 2 weeks of installing",0,0,0,0,1,0,0,1,0,0,0,0
"Bought for daughter taking care of me on days I donâ€™t eat or want her cooking fo",0,0,0,0,0,0,0,1,0,0,0,0
"Bought this for my 6yr old granddaughter for Christmas and she loves it.",0,0,1,0,0,0,0,1,0,0,0,0
"Worked nicely until it just quit for no reason, no warning just dead.",0,0,0,0,0,0,1,1,0,0,1,1
"These shoes are a steal! Theyâ€™re incredibly comfortable and are great for the gym and wearing when out and about. Love these so much I got a few others in different co",0,1,1,0,0,0,0,1,0,0,1,0
"Perfect",0,0,1,0,0,0,0,0,0,0,0,0
"Bought these for my son because the pods are so expensive and this way we can reuse and recycle bottles. He loves them and I feel less guilty because it is the Zero.",0,0,1,0,0,0,0,1,0,0,0,0
"Didnâ€™t find any problems. Am using it for plea",0,0,1,0,0,0,0,1,0,0,0,0
"I have one of these fountains and another of the same brand and almost identical. I will say this one is not as quiet as the comparitive one, and also doesn't come with a light, water level indicator, or auto shut-off, which I was a little disappointed of. It's worth it to get the upgraded fountain with these features, but if you keep a close eye on this one, it's still great and comes with 3 filters! Both are super easy to clean and dis/assemble! The silicone mats last quite a while, and help protect your floors.",0,0,1,0,0,0,0,1,0,0,1,0
"The watch needs to be charged too often 18 hour life is silly. My Versa is so much better. I would not recommend it to anyone as a useful watch for everyday. It does okay as a tracker for mileage etc. Way over-priced.",0,0,0,0,1,0,1,1,0,1,1,1
"They were a bit small so I exchanged for next size up. I look forward to getting the new ones tomorrow. Really nice shoes for summer.",0,0,0,0,0,0,0,1,0,0,0,0
"They are perfect for our â€œraised bedâ€ ga",0,0,1,0,0,0,0,1,0,0,0,0
"Yo. Why this thing gotta be so loud? It's a tiny fan and a slowly rotating wheel dipping into an open pool of soap. It's gotta be 50-60db. I know it's al lawnmower, but also using indoor like a bubble machine was a plan that isn't ""sounding so good"". Pun, nailed it.",0,0,0,0,1,0,1,1,0,0,1,0
"Very easy to set up. Works well. Great buy in my opinion!",0,0,1,0,0,0,0,1,0,0,0,0
"It was a great experience, we all enjoyed the quality, delivered next day as promise, great seller.",0,0,1,0,0,0,0,1,0,0,0,0
"Great story",0,0,1,0,0,0,0,1,0,0,0,0
"My kids love playing this game we are all super competitive and the cards are just extremely funny",0,0,1,0,0,0,0,1,0,0,0,0
"Product is ok",0,0,1,0,0,0,0,0,0,0,0,0
"I thought this movie was quite funny and I love the actors in it! However, the immense amount of profanity and the nudity scene were totally unnecessary. This would have been better as pg-13 and remove all that other stuff that didn't add anything to the movie.",0,0,1,0,0,0,0,1,0,0,1,1
"Enjoy the Echo Dot to enjoy music and the convenience of the smart plug.",0,0,1,0,0,0,0,1,0,0,0,0
"Should have been a little bit bigger but itâ€™s okay and good price for a lot of",0,0,1,0,0,0,0,1,0,0,1,1
"I put one scoop in my coffee every morning. Dissolves quickly and completely. There is no taste. I really Norma difference. My hair and nails are growing. I love this !",0,0,1,0,0,0,0,1,0,0,1,0
"Took some time to learn how to use the buttons and features. The watch is perfect for what I need. I will be getting the more updated version. One for work other for play.",0,1,1,0,0,0,0,1,0,0,0,0
"No me gustÃ³ esta muy chiqui",0,0,0,0,1,0,0,1,0,0,0,0
"Quality so bad. Absorbency not great. Not worth.",0,0,0,0,1,0,0,1,0,1,0,0
"As described",0,0,1,0,0,0,0,0,0,0,0,0
"The flavor of this meat was beyond comparison. My picky eaters who hate steak actually asked for more.",0,0,1,0,0,0,0,1,0,0,0,0
"This is a very weird face cream, very thick, like putting on butter. Can't attest to the quality. I didn't like it and have moved on to other face creams that feel much smoother on the skin.",0,0,0,0,1,0,1,1,0,0,1,1
"These fit good and are light for new walkers.",0,0,1,0,0,0,0,1,0,0,0,0
"I got this before and it was good but expensive. Then i went on truly website i could of saved 40 dollars because ont heir website its 49.99 together. DONT BUY IT.",0,0,0,0,1,0,1,1,0,1,0,1
"Glad to have this plug. I plan to order another.",0,1,1,0,0,0,0,1,0,0,0,0
"I have used this mascara for years and let me just say that if you use it as the box instructs you will get much more use out of the product. I originally applied the primer and then immediately applied the mascara â€” as I tried to let the primer get tacky one time for only 10 seconds and then it became a gloopy mess when applying the mascara. I saw someone recently apply it on YouTube and they let the primer sit for 1 minute before applying the mascara and it went on beautifully. So I tried it, and amazing! Now my mascara has lasted so much longer; before it used to mix with the primer on the wand and dried up the mascara faster. I also will say, WASH your lashes thoroughly before applying. If you have oils in your lashes the fallout is worse. There is a bit of fallout with this mascara, but it is WAY worse if you have lotion or natural oils in your lashes before application. The fallout isnâ€™t my fav, but for a clean mascara Iâ€™m n",0,0,1,0,0,0,0,1,1,0,1,1
"Helps you fall asleep, stay asleep and wake up well rested and alertâ€¦ready to face the d",0,0,1,0,0,0,0,1,0,0,0,0
"Llego en buenas condiciones",0,0,1,0,0,0,0,1,0,0,0,0
"I love jerky, and I love this jerky. I don't love paying for mold.",0,0,1,0,0,0,0,1,0,0,0,0
"The volcano didn't work.",0,0,0,0,1,0,0,1,0,0,0,0
"Love these so much! Great value!!",0,0,1,0,0,0,0,1,0,0,0,0
"Great picture and brightness however after 10 months of use itâ€™s developed a vertical black matte (see pic). Casual use, not daily and not left on for several hours. Always covered with a Terrace TV cover. Inquiring with support. More inf",0,0,0,0,0,1,1,1,0,0,1,1
"Portion is small but expected",0,0,0,0,0,0,0,1,0,0,0,1
"Shrinks too much after wash and dry. and not elastic at the bottom.",0,0,0,0,1,0,0,1,0,0,1,0
"I work from home every other week and my coworker needed a comfortable office space to nap. He absolutely loves his bed, doesnâ€™t move and just melts into place. Heâ€™s very tidy and clean so his bed really doesnâ€™t any cleaning except ",0,0,1,0,0,0,0,1,0,0,1,0
"Sara was very nice love her customer service",0,0,0,0,0,0,0,1,0,0,0,0
"A major seam across top of canvas top has completely come apart. Only wore a few times when this was seen. Very disappointed in that",0,0,0,0,1,0,1,1,0,0,1,0
"I honestly always kind of knocked these thinking they were silly. I bought one to put in my skincare fridge on a whim and it has actually been really nice to use. Straight out of the fridge it is so soothing and I actually think it has helped reduce my redness! It's a staple for me now.",0,0,1,0,0,0,0,1,0,0,1,0
"Iâ€™ve had this for a few months and the SCREEN turning black with lines. Canâ€™t fix it. Keeps glitching and itâ€™s bad performance for the price absolutely not worth it. Itâ€™s all just aesthetically pleasing thatâ€™s it nothing more. ",0,0,0,0,1,0,1,1,0,1,1,0
"I love sheet masks! But this brand is not friendly for my skin. There was slight tingling, and instead of improving my complexion, it looked worse. Iâ€™ve had much better luck with other no name, non-popular brands actually. I usually only use mask made in Korea as ",0,0,0,0,1,0,0,1,0,0,1,0
"It works but boy is it STRONG!!! If you are sensitive to cleaning agents Iâ€™d use it sparingly. I cant spray a whole lot because it made me start coughing to the point that I was gagging. Definitely open a win",0,0,1,0,0,0,1,1,0,0,1,0
"It was cute. I dug it. Cheesy Romantic Funny. Enough said.",0,0,1,0,0,0,0,1,0,0,0,0
"Had a great time with the family playing this game, I would definitely recommend it for family gatherings.",0,1,1,0,0,0,0,1,0,0,0,0
"I love my earrings colors are great",0,0,1,0,0,0,0,1,0,0,0,0
"Iâ€™ve always bought carters clothing for my baby since she was born. Stains are easy to get out, clothes fit for the size and the sales are always ",0,0,1,0,0,0,0,1,0,0,0,0
"I absolutely love this product. Although I will have to buy another one because the gua sha dropped and then broke it is absolutely amazing to use. I have bought this product twice because I had moved and misplaced it somewhere where I never found it so I guess I will be purchasing this a third time.",0,1,1,0,0,0,0,1,0,0,0,0
"I will never buy another beauty blender!! EVER!! I'm a makeup artist and I go through these like crazy. I'm so glad I found them.",0,0,1,0,0,0,0,1,0,0,0,0
"So, you get the watch as described. Has games, two cameras, takes photos and videos, and can play music, plus more. Battery life is also pretty good. But there are some issues: 1. Touch screen is slow which makes it difficult to navigate the user interface. And sometimes, it either stood working and strangely, it's hard to power off the watch in those moments as if the coffee that processes the touchscreen or button inputs is stuck. 2. I get why these have dedicated camera buttons but I think it's too easy to accidentally activate. Could be better to need a long press or two quick presses to activate. 3. After accumulating videos and photos, you might want to transfer some off the watch to your PC. Well, you can't. While it allows you to add music for play back, there's no way to access most files created on the watch. 4. I'm not sure if there's a good solution but the positioning of the cameras isn't that great for young children to frame photos. To be fair, it seems they mostly don't care but there are times when it creates frustration.",0,0,0,0,1,0,1,1,1,0,1,1
"This is a very good product, but quite pricey. At some stores, you can get a pack like this one for $7 or lessâ�",0,0,0,0,0,0,0,1,0,0,0,1
"nice opne",0,0,1,0,0,0,0,0,0,0,0,0
"I have all types of beds in the house for my 20 pound dog, she had a similar style bed with the high corners in front for her to lay her head on. It got soiled by vomiting, I tossed it. The moment I unfolded this and put it in the spot where the old was was, jumped right in like it was there forever. Good quality and comes folded up in a roll that is kind of compressed, anyway itâ€™s kind of cool. Buy",0,1,1,0,0,0,0,1,0,0,1,0
"Not sure just that it is tuned in with my phone really well. I wish could go deeper with 4 but the 3 is fine.",0,0,1,0,0,0,0,1,0,0,0,0
"These tools are a great assortment. They cover all my needs. They are sturdy, well made, and should last for years.",0,0,1,0,0,0,0,1,0,0,1,0
"Son bought this with gift Card. Batteries are rechargeable, but do not last long.",0,0,0,0,0,0,0,1,0,0,0,1
"Iâ€™ve purchased two sizes in batches of three. Iâ€™ve purchased a total of three packs of Xl and two packs of L. This batch of XL has one damaged piece, which is disappointing. There is an area on the shoulder which is fraying. The bras fit well and I am happy with my purchases up until this l",0,0,0,0,1,0,1,1,0,0,1,1
"This is the outcome when you put comedians with different comedy styles in one movie. What a waste of Vince Vaughn's talent. He pairs well with Owen Wilson. Ben Stiller is good in rom-coms. Jonah is good with his group of friends that includes Franco.",0,0,0,0,1,0,0,1,0,0,1,1
"This training collar surpasses all previous collars in looks and quality of function. Effortlessly changes from dog 1 to dog 2 and even does both at the same time. The battery holds a charge and so do the collars. Would Highly recommend to any owners who have two dogs. The controller is sleek in design and the collar is less bulky than older models.",0,1,1,0,0,0,0,1,0,0,1,0
"The set is fun and age appropriate for my 5 yr old. Itâ€™s missing the digging rock, it has the instructions for excavation, and has these things instead, but I donâ€™t think they d",0,0,1,0,0,0,0,1,0,0,0,0
"Converse as always is amazing and another one for the collection.",0,0,1,0,0,0,0,1,0,0,0,0
"comfortable, nice cushion however, seems small. I normally wear a 7.5W but ordered an 8W figuring there would be extra room. nope. The 8W not only did not give extra room but it even seemed a tad smaller than a 7.5W. The 8 was wide enough but short in length. Perhaps these are defective or even a ""second"". Nice color. Doubt that I'll be wearing these to work but will be ok for other uses. I can't recommend them.",0,0,0,0,1,0,1,1,0,1,1,1
"Price, shoes ðŸ¥° h",0,0,1,0,0,0,0,0,0,0,0,0
"We bought this because it was SO hard to find the blue Gatorade by us for awhile. We'd just make a pitcher of it and throw it in the fridge. Still have a bunch so we can make it for summer time!",0,0,1,0,0,0,0,1,0,0,0,0
"Dainty and quite good. My freshman college daughter loved it.",0,0,1,0,0,0,0,1,0,0,0,0
"The part where the clock closes is a bit hard to move.",0,0,0,0,1,0,0,1,0,0,0,0
"the water is fine, the expiration date is fine, the delivery is fine, but the cost is ridiculous. when you buy bulk like this there is supposed to be significantly less of a cost than if you don't buy wholesale. this is a ripoff and doesn't deserve 5 or even 4 stars.",0,0,0,1,1,0,1,1,0,0,1,1
"Me agrada desde hace anos !!!!",0,0,1,0,0,0,0,1,0,0,0,0
"Again Beware this Color is not Black itâ€™s like a Forest Gre",0,0,0,0,1,0,0,1,0,0,1,0
"When I opened the hat I could tell it was on the warehouse floor with the shoe dust marks and wood chips on the hat it ridiculous",0,0,0,1,1,0,0,1,0,0,0,0
"Waste of time.",0,0,0,0,1,0,0,1,0,0,0,0
"Own the Versa 2, hands down the worst watch ever. Had 3 replacement or repairs and they all died after 4 months. Kept charged anytime they got to 40 % power. All eventually had the grey screen of death. I can not say enough bad things about it. On the positive I did like the software interface for data review. I bought a 40 dollar item and it lived longer than the fitbit and was more accurate.",0,0,0,0,1,0,1,1,0,0,1,1
"This really helped me reach farther to get weeds and long grass behind my pots!",0,0,1,0,0,0,0,1,0,0,0,0
"Slight screen scratches. Beside that it is good. They were not bad enough to return.",0,0,0,0,1,0,0,1,0,0,0,1
"Great purchase",0,0,1,0,0,0,0,1,0,0,0,0
"The quest 2 is an amazing deal. Where most vr journeys begin with buying a beefy PC then getting a headset this allows you to begin and even end with a standalone headset that gets the job done just fine. If youâ€™re even remotely interested in vr just buy it. Fair warning itâ€™s not perfect, the graphics are great considering itâ€™s running on essentially a suped up smart phone chip, but theyâ€™re still a bit limited. If youâ€™re wanting insane graphics then I guess wait till you get a PC, but even then you can buy this now, enjoy it until you can get a decent PC and then just get a link cable. I have n",0,0,1,0,0,0,0,1,0,0,1,1
"Price doesnâ€™t match quality. Itâ€™s like ",0,0,0,0,1,0,0,1,0,0,0,0
"Easy to apply to skin but my skin started tingling an then all of these red bumps started to appear I had to stop using it.",0,0,0,0,1,0,0,1,0,0,0,0
"Very comfortable and cozy. I would have preferred a little longer but still works great.",0,0,1,0,0,0,0,1,0,0,1,1
"Hey this PC rocks except for the camera. But it's a one megapixel so don't expect anything or you will be sorely disappointed.",0,0,1,0,0,0,0,1,0,0,0,1
"Very cute and good bundle deal",0,0,1,0,0,0,0,1,0,0,0,0
"Just the right size for a snack!",0,0,1,0,0,0,0,1,0,0,0,0
"Totally Worth the money!",0,0,1,0,0,0,0,0,0,0,0,0
"It's not turning that all",0,0,0,0,1,0,0,1,0,0,0,0
"They fit a little more snugly than the Hanes ComfortFit (or whatever they were) that I usually buy. I've only had them a few months and they seem to hold up well enough, but they're still a little snug to put on (and no, I haven't gained weight -- I've actually lost some!)... They're not necessarily a bad quality, just the fit's a little different from other brands (to be expected) but some fit a little better than others, some have shrunk a little, and those that have, have done so in an odd way that they lost length but not circumference.... Getcher mind outta the guttah... They're not a bad buy, but I haven't had them long enough to really say if they're a comparable value to the Hanes. My Hanes shirts I bought in August of 2019 and wore for two years. They're thinned, stretched, old and a little dingy, but still wearable as undershirts (what I buy them for). Only time will tell if these will hold up as well.",0,0,0,0,0,0,0,1,0,0,1,1
"I ordered these after watching a YouTube video. I absolutely love these. They are so soft. They work so well. I'd recommend them and will be purchasing them again.",0,1,1,0,0,0,0,1,0,0,1,0
"The media could not be loaded. Melody was absolutely fantastic and so patient. She walked me through step by step!",0,0,1,0,0,1,0,1,0,0,0,0
"Family loves it.",0,0,1,0,0,0,0,1,0,0,0,0
"Launders well and keeps shape. Doesnâ€™t ",0,0,1,0,0,0,0,1,0,0,0,0
"My grandson likes the color and bottom of sole is black and red camo. Comfortable. Saves them just for gym.",0,0,1,0,0,0,0,1,0,0,0,0
"Theres a line of glue on the hammer. The auto screwdriver got loose and I am unable to fix it. Not worth the purchase",0,0,0,0,1,0,0,0,0,1,1,0
"My old computer died, violently. I was putting up a poster in my cave. ( Mandolorian) and slipped and almost hurt myself. caught the end of the desk. Ow, not too bad but the computer machine just jumped of the desk. So I bought this. Bad power cable, bad disk drive. The other semi-dead thing told me it couldn't be fixed. I figured the power cable and DVD drive probably still worked. half an hour later, Voila, every thing groovy. I guess I'm glad. That I can fix things. so the stars tell the story.",0,0,0,0,0,0,0,1,0,0,0,0
"Hubby love it",0,0,1,0,0,0,0,1,0,0,0,0
"These wipes are sturdy and stay moist to clean my whole baby girl beagle I love everything about them with 1 very important exeption: when I go to pull 1 wipe out 2 or 3 come out in a bunch it's really hard to get 1 to dispense at a time. I wish their packaging was better in this sense. So I put the extras clean ones in ziplocks to reuse later and stay moist.",0,0,1,0,0,0,0,1,0,0,1,1
"Purchased to use in bath tub to bathe my babies. Perfect height, easy assembly and fits perfectly in bath tub. Makes bath time easy. Highly recommend to anyone with furbabies.",0,1,1,0,0,0,0,1,0,0,1,0
"Gorgeous and draw a lot of attention!",0,0,1,0,0,0,0,1,0,0,0,0
"Had to throw some make up away couldnâ€™t get it out of the box had To buy my niece more and small then what we are in the pic",0,0,0,0,1,0,1,1,0,0,1,0
"This is a gorgeous patio heater. The flame â€œdancesâ€ and gets relatively tall making a beautiful aesthetic experience. Like most all patio heaters it does not give off a ton of heat unless you are close to it. You really need to be within 3-5 feet to feel it, but I think thatâ€™s the case for most of these heaters. Hence the reason for 4 stars verses 5.",0,0,1,0,0,0,0,1,0,0,1,1
"I got these for my son and he loves them!!",0,0,1,0,0,0,0,1,0,0,0,0
"I bought this for my office, so far is working very good!!",0,0,1,0,0,0,0,1,0,0,0,0
"First, it is not non-slip on our hardwood floors! Moves all over the place. Secondly, it is hard to believe this is advertised for puppy use as our puppyâ€™s nails have already shredded holes in the thin fabric! I cannot recom",0,0,0,0,1,0,1,1,0,1,1,0
"Son sumamente fÃ¡ciles de instalar. La luz es brillante y funciona muy bien el senso",0,0,1,0,0,0,0,1,0,0,1,0
